Date,RelDate,Price
2/25/1986,13202.00,223.789993
2/24/1986,13201.00,224.339996
2/21/1986,13198.00,224.619995
2/20/1986,13197.00,222.220001
2/19/1986,13196.00,219.759995
2/18/1986,13195.00,222.449997
2/14/1986,13191.00,219.759995
2/13/1986,13190.00,217.399994
2/12/1986,13189.00,215.970001
2/11/1986,13188.00,215.919998
2/10/1986,13187.00,216.240005
2/7/1986,13184.00,214.559998
2/6/1986,13183.00,213.470001
2/5/1986,13182.00,212.960007
2/4/1986,13181.00,212.789993
2/3/1986,13180.00,213.960007
1/31/1986,13177.00,211.779999
1/30/1986,13176.00,209.330002
1/29/1986,13175.00,210.289993
1/28/1986,13174.00,209.809998
1/27/1986,13173.00,207.389999
1/24/1986,13170.00,206.429993
1/23/1986,13169.00,204.25
1/22/1986,13168.00,203.490005
1/21/1986,13167.00,205.789993
1/20/1986,13166.00,207.529999
1/17/1986,13163.00,208.429993
1/16/1986,13162.00,209.169998
1/15/1986,13161.00,208.259995
1/14/1986,13160.00,206.639999
1/13/1986,13159.00,206.720001
1/10/1986,13156.00,205.960007
1/9/1986,13155.00,206.110001
1/8/1986,13154.00,207.970001
1/7/1986,13153.00,213.800003
1/6/1986,13152.00,210.649994
1/3/1986,13149.00,210.880005
1/2/1986,13148.00,209.589996
12/31/1985,13146.00,211.279999
12/30/1985,13145.00,210.679993
12/27/1985,13142.00,209.610001
12/26/1985,13141.00,207.649994
12/24/1985,13139.00,207.139999
12/23/1985,13138.00,208.570007
12/20/1985,13135.00,210.940002
12/19/1985,13134.00,210.020004
12/18/1985,13133.00,209.809998
12/17/1985,13132.00,210.649994
12/16/1985,13131.00,212.020004
12/13/1985,13128.00,209.940002
12/12/1985,13127.00,206.729996
12/11/1985,13126.00,206.309998
12/10/1985,13125.00,204.389999
12/9/1985,13124.00,204.25
12/6/1985,13121.00,202.990005
12/5/1985,13120.00,203.880005
12/4/1985,13119.00,204.229996
12/3/1985,13118.00,200.860001
12/2/1985,13117.00,200.460007
11/29/1985,13114.00,202.169998
11/27/1985,13112.00,202.539993
11/26/1985,13111.00,200.669998
11/25/1985,13110.00,200.350006
11/22/1985,13107.00,201.520004
11/21/1985,13106.00,201.410004
11/20/1985,13105.00,198.990005
11/19/1985,13104.00,198.669998
11/18/1985,13103.00,198.710007
11/15/1985,13100.00,198.110001
11/14/1985,13099.00,199.059998
11/13/1985,13098.00,197.100006
11/12/1985,13097.00,198.080002
11/11/1985,13096.00,197.279999
11/8/1985,13093.00,193.720001
11/7/1985,13092.00,192.619995
11/6/1985,13091.00,192.759995
11/5/1985,13090.00,192.369995
11/4/1985,13089.00,191.25
11/1/1985,13086.00,191.529999
10/31/1985,13085.00,189.820007
10/30/1985,13084.00,190.070007
10/29/1985,13083.00,189.229996
10/28/1985,13082.00,187.759995
10/25/1985,13079.00,187.520004
10/24/1985,13078.00,188.5
10/23/1985,13077.00,189.089996
10/22/1985,13076.00,188.039993
10/21/1985,13075.00,186.960007
10/18/1985,13072.00,187.039993
10/17/1985,13071.00,187.660004
10/16/1985,13070.00,187.979996
10/15/1985,13069.00,186.080002
10/14/1985,13068.00,186.369995
10/11/1985,13065.00,184.279999
10/10/1985,13064.00,182.779999
10/9/1985,13063.00,182.520004
10/8/1985,13062.00,181.869995
10/7/1985,13061.00,181.869995
10/4/1985,13058.00,183.220001
10/3/1985,13057.00,184.360001
10/2/1985,13056.00,184.059998
10/1/1985,13055.00,185.070007
9/30/1985,13054.00,182.080002
9/26/1985,13050.00,181.289993
9/25/1985,13049.00,180.660004
9/24/1985,13048.00,182.619995
9/23/1985,13047.00,184.300003
9/20/1985,13044.00,182.050003
9/19/1985,13043.00,183.389999
9/18/1985,13042.00,181.710007
9/17/1985,13041.00,181.360001
9/16/1985,13040.00,182.880005
9/13/1985,13037.00,182.910004
9/12/1985,13036.00,183.690002
9/11/1985,13035.00,185.029999
9/10/1985,13034.00,186.899994
9/9/1985,13033.00,188.25
9/6/1985,13030.00,188.240005
9/5/1985,13029.00,187.270004
9/4/1985,13028.00,187.369995
9/3/1985,13027.00,187.910004
8/30/1985,13023.00,188.630005
8/29/1985,13022.00,188.929993
8/28/1985,13021.00,188.830002
8/27/1985,13020.00,188.100006
8/26/1985,13019.00,187.309998
8/23/1985,13016.00,187.169998
8/22/1985,13015.00,187.360001
8/21/1985,13014.00,189.160004
8/20/1985,13013.00,188.080002
8/19/1985,13012.00,186.380005
8/16/1985,13009.00,186.100006
8/15/1985,13008.00,187.259995
8/14/1985,13007.00,187.410004
8/13/1985,13006.00,187.300003
8/12/1985,13005.00,187.630005
8/9/1985,13002.00,188.320007
8/8/1985,13001.00,188.949997
8/7/1985,13000.00,187.679993
8/6/1985,12999.00,187.929993
8/5/1985,12998.00,190.619995
8/2/1985,12995.00,191.479996
8/1/1985,12994.00,192.110001
7/31/1985,12993.00,190.919998
7/30/1985,12992.00,189.929993
7/29/1985,12991.00,189.600006
7/26/1985,12988.00,192.399994
7/25/1985,12987.00,192.059998
7/24/1985,12986.00,191.580002
7/23/1985,12985.00,192.550003
7/22/1985,12984.00,194.350006
7/19/1985,12981.00,195.130005
7/18/1985,12980.00,194.380005
7/17/1985,12979.00,195.649994
7/16/1985,12978.00,194.720001
7/15/1985,12977.00,192.720001
7/12/1985,12974.00,193.289993
7/11/1985,12973.00,192.940002
7/10/1985,12972.00,192.369995
7/9/1985,12971.00,191.050003
7/8/1985,12970.00,191.929993
7/5/1985,12967.00,192.520004
7/3/1985,12965.00,191.449997
7/2/1985,12964.00,192.009995
7/1/1985,12963.00,192.429993
6/28/1985,12960.00,191.850006
6/27/1985,12959.00,191.229996
6/26/1985,12958.00,190.059998
6/25/1985,12957.00,189.740005
6/24/1985,12956.00,189.149994
6/21/1985,12953.00,189.610001
6/20/1985,12952.00,186.729996
6/19/1985,12951.00,186.630005
6/18/1985,12950.00,187.339996
6/17/1985,12949.00,186.529999
6/14/1985,12946.00,187.100006
6/13/1985,12945.00,185.330002
6/12/1985,12944.00,187.610001
6/11/1985,12943.00,189.039993
6/10/1985,12942.00,189.509995
6/7/1985,12939.00,189.679993
6/6/1985,12938.00,191.059998
6/5/1985,12937.00,190.160004
6/4/1985,12936.00,190.039993
6/3/1985,12935.00,189.320007
5/31/1985,12932.00,189.550003
5/30/1985,12931.00,187.75
5/29/1985,12930.00,187.679993
5/28/1985,12929.00,187.860001
5/24/1985,12925.00,188.289993
5/23/1985,12924.00,187.600006
5/22/1985,12923.00,188.559998
5/21/1985,12922.00,189.639999
5/20/1985,12921.00,189.720001
5/17/1985,12918.00,187.419998
5/16/1985,12917.00,185.660004
5/15/1985,12916.00,184.539993
5/14/1985,12915.00,183.869995
5/13/1985,12914.00,184.610001
5/10/1985,12911.00,184.279999
5/9/1985,12910.00,181.919998
5/8/1985,12909.00,180.619995
5/7/1985,12908.00,180.759995
5/6/1985,12907.00,179.990005
5/3/1985,12904.00,180.080002
5/2/1985,12903.00,179.009995
5/1/1985,12902.00,178.369995
4/30/1985,12901.00,179.830002
4/29/1985,12900.00,180.630005
4/26/1985,12897.00,182.179993
4/25/1985,12896.00,183.429993
4/24/1985,12895.00,182.259995
4/23/1985,12894.00,181.880005
4/22/1985,12893.00,180.699997
4/19/1985,12890.00,181.110001
4/18/1985,12889.00,180.839996
4/17/1985,12888.00,181.679993
4/16/1985,12887.00,181.199997
4/15/1985,12886.00,180.919998
4/12/1985,12883.00,180.539993
4/11/1985,12882.00,180.190002
4/10/1985,12881.00,179.419998
4/9/1985,12880.00,178.210007
4/8/1985,12879.00,178.029999
4/4/1985,12875.00,179.029999
4/3/1985,12874.00,179.110001
4/2/1985,12873.00,180.529999
4/1/1985,12872.00,181.270004
3/29/1985,12869.00,180.660004
3/28/1985,12868.00,179.539993
3/27/1985,12867.00,179.539993
3/26/1985,12866.00,178.429993
3/25/1985,12865.00,177.970001
3/22/1985,12862.00,179.039993
3/21/1985,12861.00,179.350006
3/20/1985,12860.00,179.080002
3/19/1985,12859.00,179.539993
3/18/1985,12858.00,176.880005
3/15/1985,12855.00,176.529999
3/14/1985,12854.00,177.839996
3/13/1985,12853.00,178.190002
3/12/1985,12852.00,179.660004
3/11/1985,12851.00,178.789993
3/8/1985,12848.00,179.100006
3/7/1985,12847.00,179.509995
3/6/1985,12846.00,180.649994
3/5/1985,12845.00,182.229996
3/4/1985,12844.00,182.059998
3/1/1985,12841.00,183.229996
2/28/1985,12840.00,181.179993
2/27/1985,12839.00,180.710007
2/26/1985,12838.00,181.169998
2/25/1985,12837.00,179.229996
2/22/1985,12834.00,179.360001
2/21/1985,12833.00,180.190002
2/20/1985,12832.00,181.179993
2/19/1985,12831.00,181.330002
2/15/1985,12827.00,181.600006
2/14/1985,12826.00,182.410004
2/13/1985,12825.00,183.350006
2/12/1985,12824.00,180.559998
2/11/1985,12823.00,180.509995
2/8/1985,12820.00,182.190002
2/7/1985,12819.00,181.820007
2/6/1985,12818.00,180.429993
2/5/1985,12817.00,180.610001
2/4/1985,12816.00,180.350006
2/1/1985,12813.00,178.630005
1/31/1985,12812.00,179.630005
1/30/1985,12811.00,179.389999
1/29/1985,12810.00,179.179993
1/28/1985,12809.00,177.399994
1/25/1985,12806.00,177.350006
1/24/1985,12805.00,176.710007
1/23/1985,12804.00,177.300003
1/22/1985,12803.00,175.479996
1/21/1985,12802.00,175.229996
1/18/1985,12799.00,171.320007
1/17/1985,12798.00,170.729996
1/16/1985,12797.00,171.190002
1/15/1985,12796.00,170.809998
1/14/1985,12795.00,170.509995
1/11/1985,12792.00,167.910004
1/10/1985,12791.00,168.309998
1/9/1985,12790.00,165.179993
1/8/1985,12789.00,163.990005
1/7/1985,12788.00,164.240005
1/4/1985,12785.00,163.679993
1/3/1985,12784.00,164.570007
1/2/1985,12783.00,165.369995
12/31/1984,12781.00,167.240005
12/28/1984,12778.00,166.259995
12/27/1984,12777.00,165.75
12/26/1984,12776.00,166.470001
12/24/1984,12774.00,166.759995
12/21/1984,12771.00,165.509995
12/20/1984,12770.00,166.380005
12/19/1984,12769.00,167.160004
12/18/1984,12768.00,168.110001
12/17/1984,12767.00,163.610001
12/14/1984,12764.00,162.690002
12/13/1984,12763.00,161.809998
12/12/1984,12762.00,162.630005
12/11/1984,12761.00,163.070007
12/10/1984,12760.00,162.830002
12/7/1984,12757.00,162.259995
12/6/1984,12756.00,162.759995
12/5/1984,12755.00,162.100006
12/4/1984,12754.00,163.380005
12/3/1984,12753.00,162.820007
11/30/1984,12750.00,163.580002
11/29/1984,12749.00,163.910004
11/28/1984,12748.00,165.020004
11/27/1984,12747.00,166.289993
11/26/1984,12746.00,165.550003
11/23/1984,12743.00,166.919998
11/21/1984,12741.00,164.509995
11/20/1984,12740.00,164.179993
11/19/1984,12739.00,163.089996
11/16/1984,12736.00,164.100006
11/15/1984,12735.00,165.889999
11/14/1984,12734.00,165.990005
11/13/1984,12733.00,165.970001
11/12/1984,12732.00,167.360001
11/9/1984,12729.00,167.600006
11/8/1984,12728.00,168.679993
11/7/1984,12727.00,169.169998
11/6/1984,12726.00,170.410004
11/5/1984,12725.00,168.580002
11/2/1984,12722.00,167.419998
11/1/1984,12721.00,167.490005
10/31/1984,12720.00,166.089996
10/30/1984,12719.00,166.839996
10/29/1984,12718.00,164.779999
10/26/1984,12715.00,165.289993
10/25/1984,12714.00,166.309998
10/24/1984,12713.00,167.199997
10/23/1984,12712.00,167.089996
10/22/1984,12711.00,167.360001
10/19/1984,12708.00,167.960007
10/18/1984,12707.00,168.100006
10/17/1984,12706.00,164.139999
10/16/1984,12705.00,164.779999
10/15/1984,12704.00,165.770004
10/12/1984,12701.00,164.179993
10/11/1984,12700.00,162.779999
10/10/1984,12699.00,162.110001
10/9/1984,12698.00,161.669998
10/8/1984,12697.00,162.130005
10/5/1984,12694.00,162.679993
10/4/1984,12693.00,162.919998
10/3/1984,12692.00,162.440002
10/2/1984,12691.00,163.589996
10/1/1984,12690.00,164.619995
9/28/1984,12687.00,166.100006
9/27/1984,12686.00,166.960007
9/26/1984,12685.00,166.279999
9/25/1984,12684.00,165.619995
9/24/1984,12683.00,165.279999
9/21/1984,12680.00,165.669998
9/20/1984,12679.00,167.470001
9/19/1984,12678.00,166.940002
9/18/1984,12677.00,167.649994
9/17/1984,12676.00,168.869995
9/14/1984,12673.00,168.779999
9/13/1984,12672.00,167.940002
9/12/1984,12671.00,164.679993
9/11/1984,12670.00,164.449997
9/10/1984,12669.00,164.259995
9/7/1984,12666.00,164.369995
9/6/1984,12665.00,165.649994
9/5/1984,12664.00,164.289993
9/4/1984,12663.00,164.880005
8/31/1984,12659.00,166.679993
8/30/1984,12658.00,166.600006
8/29/1984,12657.00,167.089996
8/28/1984,12656.00,167.399994
8/27/1984,12655.00,166.440002
8/24/1984,12652.00,167.509995
8/23/1984,12651.00,167.119995
8/22/1984,12650.00,167.059998
8/21/1984,12649.00,167.830002
8/20/1984,12648.00,164.940002
8/17/1984,12645.00,164.139999
8/16/1984,12644.00,163.770004
8/15/1984,12643.00,162.800003
8/14/1984,12642.00,164.419998
8/13/1984,12641.00,165.429993
8/10/1984,12638.00,165.419998
8/9/1984,12637.00,165.539993
8/8/1984,12636.00,161.75
8/7/1984,12635.00,162.720001
8/6/1984,12634.00,162.600006
8/3/1984,12631.00,162.350006
8/2/1984,12630.00,157.990005
8/1/1984,12629.00,154.080002
7/31/1984,12628.00,150.660004
7/30/1984,12627.00,150.190002
7/27/1984,12624.00,151.190002
7/26/1984,12623.00,150.080002
7/25/1984,12622.00,148.830002
7/24/1984,12621.00,147.820007
7/23/1984,12620.00,148.949997
7/20/1984,12617.00,149.550003
7/19/1984,12616.00,150.369995
7/18/1984,12615.00,151.399994
7/17/1984,12614.00,152.380005
7/16/1984,12613.00,151.600006
7/13/1984,12610.00,150.880005
7/12/1984,12609.00,150.029999
7/11/1984,12608.00,150.559998
7/10/1984,12607.00,152.889999
7/9/1984,12606.00,153.360001
7/6/1984,12603.00,152.240005
7/5/1984,12602.00,152.759995
7/3/1984,12600.00,153.699997
7/2/1984,12599.00,153.199997
6/29/1984,12596.00,153.179993
6/28/1984,12595.00,152.839996
6/27/1984,12594.00,151.639999
6/26/1984,12593.00,152.710007
6/25/1984,12592.00,153.970001
6/22/1984,12589.00,154.460007
6/21/1984,12588.00,154.509995
6/20/1984,12587.00,154.839996
6/19/1984,12586.00,152.610001
6/18/1984,12585.00,151.729996
6/15/1984,12582.00,149.029999
6/14/1984,12581.00,150.389999
6/13/1984,12580.00,152.130005
6/12/1984,12579.00,152.190002
6/11/1984,12578.00,153.059998
6/8/1984,12575.00,155.169998
6/7/1984,12574.00,154.919998
6/6/1984,12573.00,155.009995
6/5/1984,12572.00,153.649994
6/4/1984,12571.00,154.339996
6/1/1984,12568.00,153.240005
5/31/1984,12567.00,150.550003
5/30/1984,12566.00,150.350006
5/29/1984,12565.00,150.289993
5/25/1984,12561.00,151.619995
5/24/1984,12560.00,151.229996
5/23/1984,12559.00,153.149994
5/22/1984,12558.00,153.880005
5/21/1984,12557.00,154.729996
5/18/1984,12554.00,155.779999
5/17/1984,12553.00,156.570007
5/16/1984,12552.00,157.990005
5/15/1984,12551.00,158
5/14/1984,12550.00,157.5
5/11/1984,12547.00,158.490005
5/10/1984,12546.00,160
5/9/1984,12545.00,160.110001
5/8/1984,12544.00,160.520004
5/7/1984,12543.00,159.470001
5/4/1984,12540.00,159.110001
5/3/1984,12539.00,161.199997
5/2/1984,12538.00,161.899994
5/1/1984,12537.00,161.679993
4/30/1984,12536.00,160.050003
4/27/1984,12533.00,159.889999
4/26/1984,12532.00,160.300003
4/25/1984,12531.00,158.649994
4/24/1984,12530.00,158.070007
4/23/1984,12529.00,156.800003
4/19/1984,12525.00,158.020004
4/18/1984,12524.00,157.899994
4/17/1984,12523.00,158.970001
4/16/1984,12522.00,158.320007
4/13/1984,12519.00,157.309998
4/12/1984,12518.00,157.729996
4/11/1984,12517.00,155
4/10/1984,12516.00,155.869995
4/9/1984,12515.00,155.449997
4/6/1984,12512.00,155.479996
4/5/1984,12511.00,155.039993
4/4/1984,12510.00,157.539993
4/3/1984,12509.00,157.660004
4/2/1984,12508.00,157.979996
3/30/1984,12505.00,159.179993
3/29/1984,12504.00,159.520004
3/28/1984,12503.00,159.880005
3/27/1984,12502.00,157.300003
3/26/1984,12501.00,156.669998
3/23/1984,12498.00,156.860001
3/22/1984,12497.00,156.690002
3/21/1984,12496.00,158.660004
3/20/1984,12495.00,158.860001
3/19/1984,12494.00,157.779999
3/16/1984,12491.00,159.270004
3/15/1984,12490.00,157.410004
3/14/1984,12489.00,156.770004
3/13/1984,12488.00,156.779999
3/12/1984,12487.00,156.339996
3/9/1984,12484.00,154.350006
3/8/1984,12483.00,155.190002
3/7/1984,12482.00,154.570007
3/6/1984,12481.00,156.25
3/5/1984,12480.00,157.889999
3/2/1984,12477.00,159.240005
3/1/1984,12476.00,158.190002
2/29/1984,12475.00,157.059998
2/28/1984,12474.00,156.820007
2/27/1984,12473.00,159.300003
2/24/1984,12470.00,157.509995
2/23/1984,12469.00,154.289993
2/22/1984,12468.00,154.309998
2/21/1984,12467.00,154.639999
2/17/1984,12463.00,155.740005
2/16/1984,12462.00,156.130005
2/15/1984,12461.00,156.25
2/14/1984,12460.00,156.610001
2/13/1984,12459.00,154.949997
2/10/1984,12456.00,156.300003
2/9/1984,12455.00,155.419998
2/8/1984,12454.00,155.850006
2/7/1984,12453.00,158.740005
2/6/1984,12452.00,158.080002
2/3/1984,12449.00,160.910004
2/2/1984,12448.00,163.360001
2/1/1984,12447.00,162.740005
1/31/1984,12446.00,163.410004
1/30/1984,12445.00,162.869995
1/27/1984,12442.00,163.940002
1/26/1984,12441.00,164.240005
1/25/1984,12440.00,164.839996
1/24/1984,12439.00,165.940002
1/23/1984,12438.00,164.869995
1/20/1984,12435.00,166.210007
1/19/1984,12434.00,167.039993
1/18/1984,12433.00,167.550003
1/17/1984,12432.00,167.830002
1/16/1984,12431.00,167.179993
1/13/1984,12428.00,167.020004
1/12/1984,12427.00,167.75
1/11/1984,12426.00,167.800003
1/10/1984,12425.00,167.949997
1/9/1984,12424.00,168.899994
1/6/1984,12421.00,169.279999
1/5/1984,12420.00,168.809998
1/4/1984,12419.00,166.779999
1/3/1984,12418.00,164.039993
12/30/1983,12414.00,164.929993
12/29/1983,12413.00,164.860001
12/28/1983,12412.00,165.339996
12/27/1983,12411.00,164.759995
12/23/1983,12407.00,163.220001
12/22/1983,12406.00,163.529999
12/21/1983,12405.00,163.559998
12/20/1983,12404.00,162
12/19/1983,12403.00,162.320007
12/16/1983,12400.00,162.389999
12/15/1983,12399.00,161.660004
12/14/1983,12398.00,163.330002
12/13/1983,12397.00,164.929993
12/12/1983,12396.00,165.619995
12/9/1983,12393.00,165.080002
12/8/1983,12392.00,165.199997
12/7/1983,12391.00,165.910004
12/6/1983,12390.00,165.470001
12/5/1983,12389.00,165.759995
12/2/1983,12386.00,165.440002
12/1/1983,12385.00,166.490005
11/30/1983,12384.00,166.399994
11/29/1983,12383.00,167.910004
11/28/1983,12382.00,166.539993
11/25/1983,12379.00,167.179993
11/23/1983,12377.00,166.960007
11/22/1983,12376.00,166.839996
11/21/1983,12375.00,166.050003
11/18/1983,12372.00,165.089996
11/17/1983,12371.00,166.130005
11/16/1983,12370.00,166.080002
11/15/1983,12369.00,165.360001
11/14/1983,12368.00,166.580002
11/11/1983,12365.00,166.289993
11/10/1983,12364.00,164.410004
11/9/1983,12363.00,163.970001
11/8/1983,12362.00,161.759995
11/7/1983,12361.00,161.910004
11/4/1983,12358.00,162.440002
11/3/1983,12357.00,163.449997
11/2/1983,12356.00,164.839996
11/1/1983,12355.00,163.660004
10/31/1983,12354.00,163.550003
10/28/1983,12351.00,163.369995
10/27/1983,12350.00,164.839996
10/26/1983,12349.00,165.380005
10/25/1983,12348.00,166.470001
10/24/1983,12347.00,165.990005
10/21/1983,12344.00,165.949997
10/20/1983,12343.00,166.979996
10/19/1983,12342.00,166.729996
10/18/1983,12341.00,167.809998
10/17/1983,12340.00,170.429993
10/14/1983,12337.00,169.860001
10/13/1983,12336.00,169.869995
10/12/1983,12335.00,169.619995
10/11/1983,12334.00,170.339996
10/10/1983,12333.00,172.649994
10/7/1983,12330.00,170.800003
10/6/1983,12329.00,170.279999
10/5/1983,12328.00,167.740005
10/4/1983,12327.00,166.270004
10/3/1983,12326.00,165.809998
9/30/1983,12323.00,166.070007
9/29/1983,12322.00,167.229996
9/28/1983,12321.00,168
9/27/1983,12320.00,168.429993
9/26/1983,12319.00,170.070007
9/23/1983,12316.00,169.509995
9/22/1983,12315.00,169.759995
9/21/1983,12314.00,168.410004
9/20/1983,12313.00,169.240005
9/19/1983,12312.00,167.619995
9/16/1983,12309.00,166.25
9/15/1983,12308.00,164.380005
9/14/1983,12307.00,165.350006
9/13/1983,12306.00,164.800003
9/12/1983,12305.00,165.479996
9/9/1983,12302.00,166.919998
9/8/1983,12301.00,167.770004
9/7/1983,12300.00,167.960007
9/6/1983,12299.00,167.889999
9/2/1983,12295.00,165
9/1/1983,12294.00,164.229996
8/31/1983,12293.00,164.399994
8/30/1983,12292.00,162.580002
8/29/1983,12291.00,162.25
8/26/1983,12288.00,162.139999
8/25/1983,12287.00,160.839996
8/24/1983,12286.00,161.25
8/23/1983,12285.00,162.770004
8/22/1983,12284.00,164.339996
8/19/1983,12281.00,163.979996
8/18/1983,12280.00,163.550003
8/17/1983,12279.00,165.289993
8/16/1983,12278.00,163.410004
8/15/1983,12277.00,163.699997
8/12/1983,12274.00,162.160004
8/11/1983,12273.00,161.539993
8/10/1983,12272.00,161.539993
8/9/1983,12271.00,160.130005
8/8/1983,12270.00,159.179993
8/5/1983,12267.00,161.740005
8/4/1983,12266.00,161.330002
8/3/1983,12265.00,163.440002
8/2/1983,12264.00,162.009995
8/1/1983,12263.00,162.039993
7/29/1983,12260.00,162.559998
7/28/1983,12259.00,165.039993
7/27/1983,12258.00,167.589996
7/26/1983,12257.00,170.529999
7/25/1983,12256.00,169.529999
7/22/1983,12253.00,168.889999
7/21/1983,12252.00,169.059998
7/20/1983,12251.00,169.289993
7/19/1983,12250.00,164.820007
7/18/1983,12249.00,163.949997
7/15/1983,12246.00,164.289993
7/14/1983,12245.00,166.009995
7/13/1983,12244.00,165.460007
7/12/1983,12243.00,165.529999
7/11/1983,12242.00,168.110001
7/8/1983,12239.00,167.080002
7/7/1983,12238.00,167.559998
7/6/1983,12237.00,168.479996
7/5/1983,12236.00,166.600006
7/1/1983,12232.00,168.639999
6/30/1983,12231.00,167.639999
6/29/1983,12230.00,166.639999
6/28/1983,12229.00,165.679993
6/27/1983,12228.00,168.460007
6/24/1983,12225.00,170.410004
6/23/1983,12224.00,170.570007
6/22/1983,12223.00,170.990005
6/21/1983,12222.00,170.529999
6/20/1983,12221.00,169.020004
6/17/1983,12218.00,169.130005
6/16/1983,12217.00,169.139999
6/15/1983,12216.00,167.119995
6/14/1983,12215.00,165.529999
6/13/1983,12214.00,164.839996
6/10/1983,12211.00,162.679993
6/9/1983,12210.00,161.830002
6/8/1983,12209.00,161.360001
6/7/1983,12208.00,162.770004
6/6/1983,12207.00,164.830002
6/3/1983,12204.00,164.419998
6/2/1983,12203.00,163.979996
6/1/1983,12202.00,162.550003
5/31/1983,12201.00,162.389999
5/27/1983,12197.00,164.460007
5/26/1983,12196.00,165.479996
5/25/1983,12195.00,166.210007
5/24/1983,12194.00,165.539993
5/23/1983,12193.00,163.429993
5/20/1983,12190.00,162.139999
5/19/1983,12189.00,161.990005
5/18/1983,12188.00,163.270004
5/17/1983,12187.00,163.710007
5/16/1983,12186.00,163.399994
5/13/1983,12183.00,164.910004
5/12/1983,12182.00,164.25
5/11/1983,12181.00,164.960007
5/10/1983,12180.00,165.949997
5/9/1983,12179.00,165.809998
5/6/1983,12176.00,166.100006
5/5/1983,12175.00,164.279999
5/4/1983,12174.00,163.309998
5/3/1983,12173.00,162.339996
5/2/1983,12172.00,162.110001
4/29/1983,12169.00,164.429993
4/28/1983,12168.00,162.949997
4/27/1983,12167.00,161.440002
4/26/1983,12166.00,161.809998
4/25/1983,12165.00,158.809998
4/22/1983,12162.00,160.419998
4/21/1983,12161.00,160.050003
4/20/1983,12160.00,160.710007
4/19/1983,12159.00,158.710007
4/18/1983,12158.00,159.740005
4/15/1983,12155.00,158.75
4/14/1983,12154.00,158.119995
4/13/1983,12153.00,156.770004
4/12/1983,12152.00,155.820007
4/11/1983,12151.00,155.139999
4/8/1983,12148.00,152.850006
4/7/1983,12147.00,151.759995
4/6/1983,12146.00,151.039993
4/5/1983,12145.00,151.899994
4/4/1983,12144.00,153.020004
3/31/1983,12140.00,152.960007
3/30/1983,12139.00,153.389999
3/29/1983,12138.00,151.589996
3/28/1983,12137.00,151.850006
3/25/1983,12134.00,152.669998
3/24/1983,12133.00,153.369995
3/23/1983,12132.00,152.809998
3/22/1983,12131.00,150.660004
3/21/1983,12130.00,151.190002
3/18/1983,12127.00,149.899994
3/17/1983,12126.00,149.589996
3/16/1983,12125.00,149.809998
3/15/1983,12124.00,151.369995
3/14/1983,12123.00,150.830002
3/11/1983,12120.00,151.240005
3/10/1983,12119.00,151.800003
3/9/1983,12118.00,152.869995
3/8/1983,12117.00,151.259995
3/7/1983,12116.00,153.669998
3/4/1983,12113.00,153.669998
3/3/1983,12112.00,153.479996
3/2/1983,12111.00,152.300003
3/1/1983,12110.00,150.880005
2/28/1983,12109.00,148.059998
2/25/1983,12106.00,149.740005
2/24/1983,12105.00,149.600006
2/23/1983,12104.00,146.789993
2/22/1983,12103.00,145.479996
2/18/1983,12099.00,148
2/17/1983,12098.00,147.440002
2/16/1983,12097.00,147.429993
2/15/1983,12096.00,148.300003
2/14/1983,12095.00,148.929993
2/11/1983,12092.00,147.649994
2/10/1983,12091.00,147.5
2/9/1983,12090.00,145
2/8/1983,12089.00,145.699997
2/7/1983,12088.00,146.929993
2/4/1983,12085.00,146.139999
2/3/1983,12084.00,144.259995
2/2/1983,12083.00,143.229996
2/1/1983,12082.00,142.960007
1/31/1983,12081.00,145.300003
1/28/1983,12078.00,144.509995
1/27/1983,12077.00,144.270004
1/26/1983,12076.00,141.539993
1/25/1983,12075.00,141.75
1/24/1983,12074.00,139.970001
1/21/1983,12071.00,143.850006
1/20/1983,12070.00,146.289993
1/19/1983,12069.00,145.270004
1/18/1983,12068.00,146.399994
1/17/1983,12067.00,146.720001
1/14/1983,12064.00,146.649994
1/13/1983,12063.00,145.729996
1/12/1983,12062.00,146.690002
1/11/1983,12061.00,145.779999
1/10/1983,12060.00,146.779999
1/7/1983,12057.00,145.179993
1/6/1983,12056.00,145.270004
1/5/1983,12055.00,141.960007
1/4/1983,12054.00,141.360001
1/3/1983,12053.00,138.339996
12/31/1982,12050.00,140.639999
12/30/1982,12049.00,140.330002
12/29/1982,12048.00,141.240005
12/28/1982,12047.00,140.770004
12/27/1982,12046.00,142.169998
12/23/1982,12042.00,139.720001
12/22/1982,12041.00,138.830002
12/21/1982,12040.00,138.610001
12/20/1982,12039.00,136.25
12/17/1982,12036.00,137.490005
12/16/1982,12035.00,135.300003
12/15/1982,12034.00,135.240005
12/14/1982,12033.00,137.399994
12/13/1982,12032.00,139.949997
12/10/1982,12029.00,139.570007
12/9/1982,12028.00,140
12/8/1982,12027.00,141.820007
12/7/1982,12026.00,142.720001
12/6/1982,12025.00,141.770004
12/3/1982,12022.00,138.690002
12/2/1982,12021.00,138.820007
12/1/1982,12020.00,138.720001
11/30/1982,12019.00,138.529999
11/29/1982,12018.00,134.199997
11/26/1982,12015.00,134.880005
11/24/1982,12013.00,133.880005
11/23/1982,12012.00,132.929993
11/22/1982,12011.00,134.220001
11/19/1982,12008.00,137.020004
